Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
154,2000-08-11,0.716605007648468,0.7213006811403144,0.6846719500818237,0.7039258816711785,238056000
155,2000-08-14,0.7072128057479858,0.7166049545694714,0.6959423776372178,0.7151954551086833,156660000
156,2000-08-15,0.7015771269798279,0.7203614737538843,0.6987597332791469,0.7100301607735732,114200800
157,2000-08-16,0.728813886642456,0.7363278083117577,0.7034564324217938,0.7043955973929295,143673600
158,2000-08-17,0.7729562520980835,0.7879832370250939,0.7259962157147324,0.7269353301700678,270900000
159,2000-08-18,0.751354455947876,0.7785909800519834,0.7494761770214334,0.7720170790469271,190176000
160,2000-08-21,0.7588684558868408,0.7748345557762794,0.7457197496112232,0.755111044937848,134467200
161,2000-08-22,0.7767128944396973,0.7936181613601178,0.7569902836659038,0.7607467922954086,276802400
162,2000-08-23,0.8161590099334717,0.8227338153530993,0.7673207367238236,0.7734259597605082,236863200
163,2000-08-24,0.8431608080863953,0.8509094692257361,0.8020711955179369,0.8215590652422105,310766400
164,2000-08-25,0.8537265658378601,0.8640578763524548,0.8471518127998405,0.8490309442296267,334460000
165,2000-08-28,0.8725101351737976,0.8865980044524226,0.8574832016776954,0.8603005949634395,359004800
166,2000-08-29,0.8894163966178894,0.8931728545266935,0.8668754421983926,0.8696928357883292,267030400
167,2000-08-30,0.8941122889518738,0.9016262102034034,0.8821374848105279,0.8865983677003442,285392800
168,2000-08-31,0.9157135486602783,0.9241657270276086,0.8856586837994138,0.8861282659837052,419596800
169,2000-09-01,0.9532814025878906,0.9560987955997976,0.9185310140859975,0.9213484070979046,256872000
170,2000-09-05,0.9382539391517639,0.9636122919977843,0.9354365450244672,0.9415418185365656,298642400
171,2000-09-06,0.8781457543373108,0.9373145196869783,0.8678144437051414,0.922287487076489,355404000
172,2000-09-07,0.9316801428794861,0.9401331283073017,0.8753287458334048,0.8884774553025031,217464800
173,2000-09-08,0.8847200870513916,0.9260444445793395,0.8790852984969094,0.9260444445793395,195518400
174,2000-09-11,0.8781457543373108,0.9072605547826478,0.8734492298258066,0.881902311856637,187381600
175,2000-09-12,0.8678144812583923,0.9025649721779976,0.8565440056795179,0.8617101126440737,187997600
176,2000-09-13,0.8715710639953613,0.8941119154844405,0.8527875728293994,0.8527875728293994,305984000
177,2000-09-14,0.85443115234375,0.8959902404348461,0.853726728714805,0.8800241408176447,426552000
178,2000-09-15,0.8300121426582336,0.8743895364403278,0.8152199455753676,0.8678147807737785,394514400
179,2000-09-18,0.911486804485321,0.9128954510270901,0.8274293181408506,0.8302467115410491,424536000
180,2000-09-19,0.9006869196891785,0.9091391018307464,0.8800242911872813,0.8978687231085236,271510400
181,2000-09-20,0.917357325553894,0.9232268539176532,0.8800241758502861,0.8927033000927045,227388000
182,2000-09-21,0.8518486618995667,0.8959904109589242,0.8302469183479166,0.8790852438135303,510490400
183,2000-09-22,0.7842268347740173,0.7879833936587446,0.7513546623280811,0.7560511383882952,726700800
184,2000-09-25,0.8039494752883911,0.8340034001758458,0.7823485349675084,0.7926789963940982,435551200
185,2000-09-26,0.7729562520980835,0.8227336820057733,0.7720171376427479,0.8011319428831011,290936800
186,2000-09-27,0.7353886365890503,0.7926790998285944,0.7250573211225597,0.777652160503214,402259200
187,2000-09-28,0.8039494752883911,0.8086459512263582,0.7231789471183688,0.7410233286523056,979585600
188,2000-09-29,0.386947363615036,0.43578569253246635,0.381312575012807,0.42357609776352223,7421640800
189,2000-10-02,0.36440733075141907,0.4019752046228555,0.353136900876221,0.4010360648311882,2424788800
190,2000-10-03,0.3352924883365631,0.3756777529865145,0.3334133813041781,0.37473861327664065,2038120000
191,2000-10-04,0.3550150692462921,0.35689332329475,0.32871765670952974,0.3362315757533704,1466024000
192,2000-10-05,0.33153507113456726,0.3681637986268811,0.3305959315117985,0.35313683736669493,873006400
193,2000-10-06,0.3334132730960846,0.34468369833191953,0.31556889710385566,0.3409271657907641,612656800
194,2000-10-09,0.326839417219162,0.34374463233745145,0.31744721862934894,0.33998812407321327,597564800
195,2000-10-10,0.31369075179100037,0.3371707497829324,0.3080550858003495,0.32496118092213333,691101600
196,2000-10-11,0.2949064075946808,0.3155690386848696,0.2873933642207827,0.3024203287396667,1198422400
197,2000-10-12,0.3005419671535492,0.3127515329249272,0.2930280486840057,0.3052376144553837,1191064000
198,2000-10-13,0.33153507113456726,0.33247421075733596,0.30054200899142625,0.30429851732416413,1247752800
199,2000-10-16,0.32308289408683777,0.3493803086260739,0.32120376212444696,0.3352924617211306,820176000
200,2000-10-17,0.30242016911506653,0.32965671445579964,0.295846243958297,0.3259001822120512,601720000
201,2000-10-18,0.30242016911506653,0.3165080114507967,0.28175754893110305,0.2920888590230848,834265600
202,2000-10-19,0.284575879573822,0.2977245865079802,0.2751837060059563,0.28786285567401604,1506724800
203,2000-10-20,0.2930280268192291,0.30617673110152743,0.2845758221799384,0.28645410102385327,791263200
204,2000-10-23,0.3061768412590027,0.3089950881512181,0.2920889924861668,0.3045333529490674,551292000
205,2000-10-24,0.2836366891860962,0.31369062838310785,0.28269754982589357,0.3108732103025,804451200
206,2000-10-25,0.2780010402202606,0.28833235118679224,0.2770619258891976,0.2864540974455034,663969600
207,2000-10-26,0.2780010402202606,0.28363670429398874,0.2629740823609255,0.2826975648837629,721851200
208,2000-10-27,0.27894026041030884,0.2883324346865453,0.268608946451876,0.28363678643390355,744503200
209,2000-10-30,0.29021069407463074,0.2996028677043681,0.28175763498327683,0.28739330030114363,639189600
210,2000-10-31,0.29396727681159973,0.3042985667139514,0.28927160301478383,0.2967855237498876,885880800
211,2000-11-01,0.30805492401123047,0.3136905870420554,0.29208882969626265,0.29208882969626265,575366400
212,2000-11-02,0.3352924883365631,0.33717074267714003,0.3165081392304942,0.31744725386119726,590693600
213,2000-11-03,0.3343525528907776,0.3456230087834462,0.32965690369986084,0.3456230087834462,515821600
214,2000-11-06,0.32214370369911194,0.3399880812548798,0.3136906708586913,0.3371706627927767,393478400
215,2000-11-07,0.320264607667923,0.3277785012686354,0.31275154167967895,0.3230828538353572,301963200
216,2000-11-08,0.30148109793663025,0.3221437227915507,0.29772456484368653,0.32120373055686663,422088800
217,2000-11-09,0.30335935950279236,0.3080550067884098,0.2864541214087993,0.29866368713800995,476834400
218,2000-11-10,0.28645411133766174,0.29866367663760923,0.28645411133766174,0.2909149924036202,422251200
219,2000-11-13,0.291149765253067,0.30054196256322463,0.2742445524380561,0.281757593022074,431816000
220,2000-11-14,0.304298460483551,0.308054993193766,0.2939671741878449,0.29960281340515516,409001600
221,2000-11-15,0.2986636757850647,0.303359347971353,0.2892715038000772,0.30101151187820885,282357600
222,2000-11-16,0.2855150103569031,0.2977245773021694,0.2836367562714176,0.2930280768571798,239372000
223,2000-11-17,0.2780010402202606,0.28927149059701807,0.27424453273768296,0.28833235118679224,446180000
224,2000-11-20,0.284575879573822,0.29302808591777213,0.27424459147375935,0.2794098217175155,408066400
225,2000-11-21,0.2826976478099823,0.2930281091153042,0.28175765543248416,0.28833243576591416,301952000
226,2000-11-22,0.2780010402202606,0.2873932368557292,0.27612278647897176,0.2826975648837629,280532000
227,2000-11-24,0.29021069407463074,0.29302808784811785,0.2826976272925529,0.2834019757359246,160932800
228,2000-11-27,0.2808183431625366,0.29960267856334427,0.278000926088534,0.29866353953867675,258792800
229,2000-11-28,0.2709575593471527,0.28551496014871297,0.26954886276096796,0.2808184605296091,269124800
230,2000-11-29,0.26391321420669556,0.2751836391812498,0.2592175423693197,0.27189668895841634,492150400
231,2000-11-30,0.24794717133045197,0.2554602127937304,0.24231150619233668,0.2507645650140773,809597600
232,2000-12-01,0.2564002573490143,0.26297418564418346,0.2526428706200221,0.25546026487806994,385705600
233,2000-12-04,0.2507646083831787,0.25827850383766326,0.24700807446227274,0.25827850383766326,371520800
234,2000-12-05,0.255460262298584,0.26203504321923576,0.246068939840195,0.2545211476081658,613978400
235,2000-12-06,0.21507500112056732,0.22540629004667095,0.21037932776746587,0.21977150208628538,1374464000
236,2000-12-07,0.21507500112056732,0.22352803575293248,0.21037932776746587,0.21695410810609256,408917600
237,2000-12-08,0.22634537518024445,0.23010276063308793,0.21695405581667093,0.22258884241898222,435624000
238,2000-12-11,0.22822368144989014,0.23104192778035462,0.22352800866581027,0.22822368144989014,332511200
239,2000-12-12,0.23104195296764374,0.2404332744804414,0.22540628730485282,0.22916282092580587,386260000
240,2000-12-13,0.2254062443971634,0.23385930239677663,0.22352799048381086,0.23385930239677663,344887200
241,2000-12-14,0.2169540673494339,0.22916278066314924,0.2169540673494339,0.2258758299967959,263317600
242,2000-12-15,0.2113184630870819,0.2207106372118147,0.21037932342003465,0.21883235787772018,513945600
243,2000-12-18,0.21413584053516388,0.21977148063731644,0.20944018017992844,0.21883234104251903,325808000
244,2000-12-19,0.21037931740283966,0.22916281242329717,0.21037931740283966,0.2160141050856197,374007200
245,2000-12-20,0.216014102101326,0.2197714882227378,0.20474451435187388,0.2070923508803192,565331200
246,2000-12-21,0.2113184630870819,0.22540628538871166,0.20850105662552496,0.21413585700905405,366844800
247,2000-12-22,0.2254062443971634,0.2254062443971634,0.21225753907458628,0.21225753907458628,318052000
248,2000-12-26,0.2207106053829193,0.2254062528826523,0.21413582612831408,0.22352799889859232,216815200
249,2000-12-27,0.22258888185024261,0.22258888185024261,0.21319670813127947,0.2155445446578793,325466400
250,2000-12-28,0.22258888185024261,0.22446716110318993,0.21507498738422678,0.21601410193153187,305177600
251,2000-12-29,0.22352807223796844,0.2254063268382822,0.21789328335785285,0.22071067779791065,630336000
252,2001-01-02,0.22352807223796844,0.22916286111808404,0.2188323981184226,0.22352807223796844,452312000
253,2001-01-03,0.24606885015964508,0.2507645222170737,0.21695404824214218,0.21789318766946056,817073600
254,2001-01-04,0.2564002573490143,0.27800114940536697,0.2526428706200221,0.27260115210383284,739396000
255,2001-01-05,0.24606885015964508,0.2610958333716374,0.2413723504898283,0.25452105484718385,412356000
256,2001-01-08,0.24888624250888824,0.25522540227259316,0.23949407081385313,0.25452105397431074,373699200
257,2001-01-09,0.25827839970588684,0.26508711625986275,0.2488862285380659,0.25264276094442634,588929600
258,2001-01-10,0.24888624250888824,0.2554601683192452,0.24137234966204835,0.2507645213570835,580781600
259,2001-01-11,0.270487904548645,0.2780009419368316,0.24419050560963804,0.24419050560963804,803734400
260,2001-01-12,0.25827839970588684,0.2704879889878495,0.2564001460422875,0.26860885755358765,423376800
261,2001-01-16,0.25733938813209534,0.2742446308604575,0.2554602559477676,0.2620350367049684,306118400
262,2001-01-17,0.252642959356308,0.2639134181180883,0.24794730897002326,0.2639134181180883,840873600
263,2001-01-18,0.2808183431625366,0.28175745710805167,0.26485222736861247,0.26766964444261515,1227010400
264,2001-01-19,0.2930280268192291,0.2939671662411866,0.28081846195888827,0.2920888873972717,776664000
265,2001-01-22,0.2892715334892273,0.2949063206277639,0.27706196697101343,0.286454139919959,519327200
266,2001-01-23,0.30805492401123047,0.31462970119933137,0.2864540444359741,0.29021057630255254,879530400
267,2001-01-24,0.30805492401123047,0.31087316933275294,0.29396710816913096,0.30993405517547695,717091200
268,2001-01-25,0.2996029257774353,0.3089951012276904,0.296785531457843,0.3089951012276904,489708800
269,2001-01-26,0.29396727681159973,0.2977246384459127,0.28645420876836336,0.293028137036402,482820800
270,2001-01-29,0.325900137424469,0.3268392766261329,0.29396709728542925,0.29396709728542925,855528800
271,2001-01-30,0.326839417219162,0.3305959254834002,0.31369071036511076,0.3240219984022313,692423200
272,2001-01-31,0.32496118545532227,0.338109894229211,0.32214379130619303,0.32308293104896,730704800
273,2001-02-01,0.3174472451210022,0.3230829108377174,0.3080550708265601,0.31087331749122493,369695200
274,2001-02-02,0.30993419885635376,0.3296568341810199,0.30805506682096967,0.3174472409932868,427341600
275,2001-02-05,0.30335935950279236,0.3089949989688066,0.29678543323959594,0.3080550067884098,286115200
276,2001-02-06,0.3174472451210022,0.32143856996869596,0.3005420285919362,0.30288984018322296,462711200
277,2001-02-07,0.31181249022483826,0.31369076979195426,0.29772464109628455,0.31040379308908767,393887200
278,2001-02-08,0.31181249022483826,0.31650816406345544,0.30335945471845976,0.3089950959533371,604128000
279,2001-02-09,0.2873932421207428,0.3127515114111703,0.28081846359550244,0.3080549866616282,590083200
280,2001-02-12,0.2958463728427887,0.30054204646291904,0.2826976641095944,0.2864541979898644,274120000
281,2001-02-13,0.2873932421207428,0.30711587231336074,0.28551496326588127,0.2996028070522412,237070400
282,2001-02-14,0.2930280268192291,0.2949062805839809,0.2780010436930159,0.288332354788605,309120000
283,2001-02-15,0.30148109793663025,0.30899501681417424,0.29584631083679785,0.29584631083679785,311416000
284,2001-02-16,0.2855150103569031,0.2930280768571798,0.28175762441507246,0.2855150103569031,263911200
