Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2019-05-01,120.58429718017578,123.19626234728233,120.41456609823943,123.083113088744,26821700
2019-05-02,119.00959014892578,120.69746968991628,118.35895304925704,120.67861387569434,27350200
2019-05-03,121.54611206054688,122.0458738454241,119.9902520718927,120.09397703035357,24911100
2019-05-06,120.83889770507812,121.22551021342021,118.91528824926205,119.1793127944082,24239800
2019-05-07,118.35896301269531,119.92426190768533,117.13313354944486,119.24533743246704,36017700
2019-05-08,118.34949493408203,119.16043140245716,117.63285189814239,118.28348881196442,28419000
2019-05-09,118.3401107788086,118.61356687816685,116.52021874759237,117.19914324336038,27235800
2019-05-10,119.87706756591797,120.63142941568142,116.755909620924,117.78372746137352,30915100
2019-05-13,116.31275939941406,118.38725154600257,116.02044750729283,117.02940266417228,33944900
2019-05-14,117.614013671875,118.69839909818364,116.64277030962414,116.80307708226987,25266300
2019-05-15,119.2702865600586,119.92333203780733,117.07454750441757,117.60455846319945,24722700
2019-05-16,122.02442169189453,122.45033096387726,119.68672250098523,119.96119078623776,30112200
2019-05-17,121.21048736572266,123.47247670167769,121.06851280665214,121.4376235538074,25770500
2019-05-20,119.4595718383789,120.75618908237435,119.02421061871719,119.74349930124058,23706900
2019-05-21,120.10316467285156,120.69941891210208,119.8003043451872,120.60477641359942,15293300
2019-05-22,120.8319091796875,121.37138653708993,119.74350249115899,119.83815220205993,15396500
2019-05-23,119.42171478271484,119.52582368653127,118.05883983876085,119.44064039215462,23603800
2019-05-24,119.47852325439453,120.59532217936187,119.22298776054868,120.11264322201298,14123400
2019-05-28,119.40279388427734,121.1442388518076,119.29868497635333,120.17887387559136,23128400
2019-05-29,118.24813079833984,118.67402560348482,117.39633396729093,118.66455918848457,22763100
2019-05-30,118.995849609375,119.02424164098531,118.09672769073677,118.55102185878441,16829600
2019-05-31,117.05561065673828,117.94526589223418,116.71489193764448,117.576155150009,26646800
2019-06-03,113.4212875366211,117.70866383104504,112.63574836875598,117.21651132846343,37983600
2019-06-04,116.56346893310547,116.6770370290661,114.18790424222409,114.78415840829408,29382600
2019-06-05,119.09046173095703,119.12832017036331,117.5572274284184,118.257590505537,24926100
2019-06-06,120.97389221191406,121.11585957591517,118.8727954428258,119.66780834877599,21459000
2019-06-07,124.36212921142578,125.16660846398334,121.39031012498894,122.2705062612064,33885600
2019-06-10,125.49787902832031,126.89860539504559,124.93000957184023,125.30857958181349,26477100
2019-06-11,125.02464294433594,127.05002256000556,124.24855575141142,126.70930381898084,23913700
2019-06-12,124.44732666015625,124.90161354588948,123.70910505526989,124.3621361353465,17092500
2019-06-13,125.23285675048828,125.87642855100093,124.51355363048258,124.91105640871413,17200800
2019-06-14,125.35589599609375,126.62412132971458,124.5892823905695,125.17607019894228,17821700
2019-06-17,125.73445129394531,126.56730795512406,125.43158382332331,125.52623351827165,14517800
2019-06-18,127.92078399658203,127.99650090004751,126.4159484492027,127.0027363991568,25934500
2019-06-19,128.42237854003906,128.64951477830488,126.64306765217962,127.76933297198339,23744400
2019-06-20,129.6148681640625,130.28684646756167,128.45075178859747,130.08808784661952,33042600
2019-06-21,129.6337890625,130.3530777148311,129.15111022966803,129.26467832174208,36727900
2019-06-24,130.400390625,130.98717830233443,129.66216921109026,129.66216921109026,20628800
2019-06-25,126.28340148925781,130.22059283674932,125.62089680134316,129.89880690855065,33327400
2019-06-26,126.75659942626953,128.46966656728563,126.44428718820365,127.1541166122957,23657700
2019-06-27,126.9648666381836,127.49488494537448,126.35914587148766,126.95540744112601,16557500
2019-06-28,126.78501892089844,127.39073951405469,126.02786456907359,127.3623474894941,30043000
2019-07-01,128.4128875732422,129.3782597801581,127.74092370369236,129.3120165334436,22613500
2019-07-02,129.26467895507812,129.2741381489582,128.09108904566622,128.82931053079903,15237800
2019-07-03,130.09759521484375,130.3625971504645,128.99024816200847,129.47294160594242,13629300
2019-07-05,129.71902465820312,129.9745674241528,128.45079890967702,128.65901680170654,18141100
2019-07-08,129.62432861328125,129.75682953325682,128.11947920028783,129.0943104918618,16779700
2019-07-09,129.15113830566406,129.63381724342497,128.52648478042963,128.71576978887387,19953100
2019-07-10,130.4666748046875,131.15757151108397,129.68112838332434,129.78523729318016,24204400
2019-07-11,130.98716735839844,131.7632543623682,130.48555578422864,130.79788242425198,22327900
2019-07-12,131.46043395996094,131.67812543157316,130.6181034262787,131.41312354062953,18936800
2019-07-15,131.46043395996094,132.06615463090637,131.0440127324209,131.9715193507236,16651500
2019-07-16,129.7379150390625,131.60240181747258,129.20791128425907,131.5172257372047,22726100
2019-07-17,128.97128295898438,130.5423611666668,128.92395810733046,130.32468417887947,20211000
2019-07-18,129.11325073242188,129.30253570875016,127.45698191689294,128.28985314255897,30381800
2019-07-19,129.30255126953125,133.13563387791874,129.14165829821383,132.70973901954673,48992400
2019-07-22,131.01560974121094,131.73491298560137,129.97453498244002,130.0502518735085,25074900
2019-07-23,131.8295440673828,132.49206323273995,130.6370355644757,132.27437176228497,18034600
2019-07-24,133.1829071044922,133.20183992951883,131.41307066462727,131.46038106492264,20738300
2019-07-25,132.6813201904297,133.0788229407169,131.85792266780027,132.9084563668699,18356900
2019-07-26,133.7697296142578,134.09151551611066,132.78543907873205,132.8516823213404,19037600
2019-07-29,133.47633361816406,133.9306204395414,131.90524091073357,133.9211612454669,16605900
2019-07-30,132.83279418945312,133.65619196160543,132.31224955817015,132.63403553331918,16846500
2019-07-31,128.97128295898438,132.96525782108506,127.84501792060054,132.81382407239946,38598800
2019-08-01,130.66542053222656,133.39117061046952,129.5959393948428,129.66219708440633,40557500
2019-08-02,129.56752014160156,130.91147650830848,128.01536043799223,130.69378509536077,30791600
2019-08-05,125.12876892089844,126.75663152619516,123.77535296663441,126.16038447919517,42749600
2019-08-06,127.47592163085938,128.4128873688131,126.07519540056734,126.63359116542121,32696700
2019-08-07,128.0343017578125,128.38447966223566,124.76908920369786,126.62410206344525,33414500
2019-08-08,131.45094299316406,131.54559269199027,128.64947654119618,129.2836035286021,27496500
2019-08-09,130.33416748046875,131.91471944061527,129.15111830896524,131.18595710734402,23466700
2019-08-12,128.5169677734375,130.47610377557888,127.99643778625494,129.72842319000563,20484300
2019-08-13,131.17648315429688,131.3657681121374,127.76929614710089,128.76306022765942,25154600
2019-08-14,127.2261962890625,130.0179961071587,126.93182540164298,129.48622747316105,32527300
2019-08-15,126.94133758544922,127.7959783115798,125.58342920015085,127.61555367529853,28074400
2019-08-16,129.26785278320312,129.58121961332768,127.92892573347417,128.08086380073667,24449100
2019-08-19,131.43289184570312,131.56583400415468,129.98950948993735,130.90112321189693,24355700
2019-08-20,130.34085083007812,131.7177693230265,130.3218694432683,131.24297383983276,21170800
2019-08-21,131.79373168945312,132.45845699715323,131.04356115680955,131.56583911731286,14970300
2019-08-22,130.83462524414062,132.18304250301233,129.41972967122004,131.67026982300447,18697000
2019-08-23,126.66596984863281,131.375948585738,126.10571451698868,130.27441931396822,38508600
2019-08-26,128.62213134765625,128.72658696428036,127.15026201872122,128.18532748876459,20312600
2019-08-27,128.89744567871094,129.82804049927913,127.87188599315243,129.51467383233592,23102100
2019-08-28,128.7265625,128.9164778151473,126.81788967491356,128.08084753057724,17393300
2019-08-29,131.15750122070312,131.4613772886196,130.00850425171393,130.33136170666887,20168700
2019-08-30,130.9105682373047,132.16402036692233,129.40072257382755,132.13553380644944,23940100
2019-09-03,129.18231201171875,130.28384069746463,128.85945465232555,129.72358566388158,18869300
2019-09-04,130.69223022460938,130.74920337335936,129.60019174499604,130.3788634168739,17995900
2019-09-05,132.99020385742188,133.30357058236987,131.76522352447913,132.09758612386216,26101800
2019-09-06,132.088134765625,133.1136804568044,131.23349403682744,132.97124758014365,20824500
2019-09-09,130.5877685546875,132.70535259263482,129.58120433457648,132.55341454328718,25773900
2019-09-10,129.22035217285156,129.98951860709795,127.72948726529977,129.90405888987272,28903400
2019-09-11,129.25833129882812,129.4007786525288,128.2802536597779,129.05892528910087,24726100
2019-09-12,130.5877685546875,131.44239472545084,129.97052566281627,130.90113534786337,27010000
2019-09-13,130.3978729248047,131.1005611523097,129.68567951177423,130.83467677061395,23363100
2019-09-16,129.457763671875,129.8091077619306,128.821539337899,128.9829680952113,16731400
2019-09-17,130.4642791748047,130.58773061523476,129.55266563317824,130.0559620866217,17814200
2019-09-18,131.53733825683594,131.67977109895105,129.64764711033254,130.4358093124538,23982100
2019-09-19,133.95880126953125,135.1932579036114,133.00921032663396,133.22761218641014,35772100
2019-09-20,132.4109649658203,134.5095528603241,131.28094941203764,133.9018152292487,39167300
2019-09-23,132.12612915039062,132.591434090438,131.46141815718929,132.2115888874566,17139300
2019-09-24,130.45480346679688,133.59794705126728,129.98000801320057,133.28458031314085,29773200
2019-09-25,132.33497619628906,132.90473647957418,129.17283705222903,130.56873670563226,21382000
2019-09-26,132.50595092773438,133.1136887219067,131.46140929160705,132.41100050060206,17456600
2019-09-27,130.78713989257812,133.28456839179202,129.76158006578618,133.08514794369106,22477700
2019-09-30,132.02163696289062,132.20206157313044,130.8346482003748,131.0910418301687,17280900
2019-10-01,130.16043090820312,133.18012299872427,130.09395259055418,132.61986784828525,21466600
2019-10-02,127.86238098144531,129.49567813212448,126.84632647480886,129.38173188566913,30521700
2019-10-03,129.41026306152344,129.8565720001442,126.50451685832202,128.14730526602307,24132900
2019-10-04,131.15750122070312,131.28095268449525,129.54319945631997,129.8565662177557,22897700
2019-10-07,130.20794677734375,131.21451117792975,130.11299634668444,130.2269426593206,15303700
2019-10-08,128.8309783935547,130.81561963099392,128.7834959569986,130.16990486056798,25550500
2019-10-09,131.27145385742188,131.70825756597702,130.0654693332146,130.53077409977837,19749900
2019-10-10,132.088134765625,132.62939418654685,131.28097649225137,131.5088835845196,17654600
2019-10-11,132.6388397216797,133.9207931335984,132.46792032788045,133.05666200377485,25446000
2019-10-14,132.5154571533203,133.21814538014053,132.48697057599583,132.64839934403864,13304300
2019-10-15,134.43362426757812,134.6425209873499,132.76233459251696,132.9997323768508,19695700
2019-10-16,133.33204650878906,133.8828109065984,132.49640197561553,133.69288115661854,20751600
2019-10-17,132.64834594726562,134.29113403333608,132.01212182710663,133.84482518209515,21460600
2019-10-18,130.4833221435547,132.94275972088442,129.67616387797636,132.71485263081726,32273500
2019-10-21,131.45188903808594,131.51836737010905,130.103471414633,131.47088491717972,20078200
2019-10-22,129.49571228027344,132.95222273374398,129.39125669694297,131.96465452829864,27431000
2019-10-23,130.32186889648438,130.52127488440848,128.77403099109242,129.9800155704349,29844600
2019-10-24,132.88575744628906,133.3415570369152,131.67977290461621,132.36347953535926,37029300
2019-10-25,133.63597106933594,134.02530695501343,132.18309763216135,132.3160398260985,25959700
2019-10-28,136.92153930664062,138.32693003935975,136.27580984159027,137.1209453180402,35280100
2019-10-29,135.63009643554688,137.2159118090505,135.45916250561658,136.81708529202655,20589500
2019-10-30,137.3203582763672,137.69069819537728,135.59209566124733,136.28530753985297,18496600
2019-10-31,136.14285278320312,137.62421237862048,135.78201806740168,137.59572580867848,24605100
2019-11-01,136.4752197265625,137.1399305288716,135.7630264763152,136.98799249131272,33128400
2019-11-04,137.2633819580078,137.69069501011745,136.89304204756496,137.52926627885864,16912000
2019-11-05,137.17794799804688,137.70971673957797,136.65566995203903,137.6622342827388,18250200
2019-11-06,136.7980499267578,137.2348680752841,135.98140124963933,137.09242075985762,16575800
2019-11-07,136.9879913330078,137.576747601168,136.5227010201301,136.58916485499466,17786700
2019-11-08,138.602294921875,138.63078148986722,136.5131833383956,136.72209449674355,16732700
2019-11-11,138.74472045898438,139.03909130581476,137.4342804418875,138.01353144325284,14362600
2019-11-12,139.6563720703125,140.13116762724218,138.6972757719638,138.90618697618171,18641600
2019-11-13,139.8842315673828,140.02667889452468,138.9061541106917,139.3429722951435,16919200
2019-11-14,140.596435546875,140.92879817949273,139.58987144526685,139.6088673216014,19729800
2019-11-15,142.41012573242188,142.429121604484,140.79582435765812,141.4225432396595,23485700
2019-11-18,142.7615203857422,142.96094088922226,141.47007592925198,142.5051412250522,21534000
2019-11-19,142.8089599609375,143.70157763207771,142.6285353904382,143.2742646696143,23935700
2019-11-20,142.56126403808594,143.72370837592473,141.45600124939688,143.21871373362424,25696800
2019-11-21,142.4278564453125,142.732766523838,141.49409477292545,142.35162892568113,18576100
2019-11-22,142.5326690673828,143.2091792248847,141.79900644315683,142.99003419030504,15901800
2019-11-25,144.0952606201172,144.20960914152175,142.8470661815128,142.92329368281273,22420900
2019-11-26,144.8575439453125,145.2291439859509,144.18104839028666,144.21915487749325,24620100
2019-11-27,145.1338653564453,145.3053663511661,144.371604789116,145.14338834318167,15184400
2019-11-29,144.2382049560547,145.1147994875072,144.1429169365642,144.92423798743675,11977300
2019-12-02,142.49456787109375,144.66700139949754,141.32260059525015,144.64794088393936,27418400
2019-12-03,142.26588439941406,142.38021841421164,139.73137378603624,140.53175550635945,24066000
2019-12-04,142.78038024902344,143.09479870979155,142.16103723550913,143.0566922275168,17574700
2019-12-05,142.85662841796875,143.22824304100075,142.42786132689534,142.97097697079138,17869100
2019-12-06,144.5907745361328,144.7051085521769,143.18060169557242,143.86663486966418,16403500
2019-12-09,144.21917724609375,145.02908197923892,143.7904101386873,143.94286518898278,16687400
2019-12-10,144.00003051757812,144.72417018965996,143.64747640052002,144.15247102718075,16476100
2019-12-11,144.54315185546875,144.705129915082,143.23778984987527,144.3906967856272,18856600
2019-12-12,146.01046752929688,146.20102904633217,143.89520125070794,144.49546930242354,24612100
2019-12-13,147.23959350585938,147.58261003306282,145.61979889253078,145.78177689997253,23845400
2019-12-16,148.19241333007812,148.5449528386405,147.51591781154434,147.79222981089387,24144200
2019-12-17,147.39205932617188,148.36394198094433,147.1633767783101,148.11619891936607,25425600
2019-12-18,147.08714294433594,148.14477605703468,146.90610441908575,147.0204529575609,24129200
2019-12-19,148.3639373779297,148.4211043783935,146.49639964227936,146.73460517015297,24958900
2019-12-20,149.98373413085938,151.01278377015328,148.91656346478874,149.92656712960613,53477500
2019-12-23,149.98373413085938,150.6602296975719,149.85033961496453,150.6602296975719,17718200
2019-12-24,149.9551544189453,150.26958747269435,149.70741135537276,150.0504279104706,8989200
2019-12-26,151.18429565429688,151.2414626596643,149.9742073980059,150.12666243826092,14520600
2019-12-27,151.46063232421875,152.0227939663401,150.75553862024216,151.92750592510328,18412800
2019-12-30,150.1552734375,151.51781698355612,149.33584561971594,151.48923347563817,16348400
2019-12-31,150.26004028320312,150.32674480800208,149.0690126738897,149.37392272055132,18369400
2020-01-02,153.04229736328125,153.14710838701015,150.86034091881393,151.2891080017366,22622100
2020-01-03,151.1366424560547,152.40389764073367,150.60306438648712,150.8508074465806,21116200
2020-01-06,151.52731323242188,151.59401776506908,149.12619721864283,149.6693128510685,20813700
2020-01-07,150.1457061767578,152.13710084875345,149.89797766820752,151.8036218417332,21634100
2020-01-08,152.5373077392578,153.21381792157746,150.49826874289445,151.43203046001807,27746500
2020-01-09,154.44296264648438,154.5668341975591,153.432973337792,154.2047570722111,21385000
2020-01-10,153.72833251953125,155.51964293432806,153.57587747595,155.1385198642881,20725900
2020-01-13,155.57684326171875,155.605426771148,153.65213790629156,154.1285491153338,21626500
2020-01-14,154.4810791015625,155.8817289998893,154.09041848199348,155.68162992630803,23477400
2020-01-15,155.4815216064453,156.20567579261396,154.9003140143662,154.94794349384517,21417900
2020-01-16,158.33047485351562,158.39717939109113,156.29143577737156,156.59634588243543,23865400
2020-01-17,159.21658325195312,159.56912278652388,157.62535750547391,159.5214787723871,34371700
2020-01-21,158.64488220214844,160.255153903279,158.57817767539785,158.8163832042299,29517200
2020-01-22,157.88267517089844,159.5882354778145,157.86361465122948,159.50247040876243,24138800
2020-01-23,158.8544921875,158.93071969561666,157.47290313279794,158.3494976677738,19680800
2020-01-24,157.25375366210938,159.62628593530488,156.69159211003426,159.60722542232784,24918100
2020-01-27,154.6239776611328,155.67208784388203,152.64210584033302,153.547283976937,32078100
2020-01-28,157.65396118164062,157.9397961988569,155.37671679803938,156.05321239066768,24899900
2020-01-29,160.11224365234375,160.78875384341436,157.87312009994662,159.92168211112687,34754500
2020-01-30,164.6285858154297,165.8386738396915,162.73246478047693,165.8386738396915,51597500
2020-01-31,162.198974609375,164.26659774713562,161.57964578273942,164.0855736797982,36142700
2020-02-03,166.15309143066406,166.26742540886693,162.36084971263665,162.38943320718738,30107000
2020-02-04,171.62232971191406,172.11780132594467,167.99207946247816,168.782923631767,36433300
2020-02-05,171.41270446777344,175.50984275197817,169.9930087236382,175.34786472595192,39186300
2020-02-06,174.9667205810547,175.14775909976768,171.5651388277485,172.4322103968945,27751400
2020-02-07,175.21449279785156,176.87240883984475,173.871009860663,174.22356399939733,33529100
2020-02-10,179.7975311279297,179.93092564316706,174.6046534819514,174.9190865262063,35844300
2020-02-11,175.73855590820312,181.7032185630636,174.84290057629974,181.6555745379573,53159900
2020-02-12,175.9957733154297,177.08198990829192,173.27070157699833,176.82472387503446,47062900
2020-02-13,175.04295349121094,177.4440547028916,174.24257188173937,174.4426709188351,35295800
2020-02-14,176.6056365966797,176.66280361411037,174.03300450097177,174.6047037531104,23149500
2020-02-18,178.3968963623047,178.84472395923498,176.748518027873,176.85332905138674,27792200
2020-02-19,178.9319305419922,179.79180691119132,178.15803889398828,179.67716061626436,29997500
2020-02-20,176.1993865966797,178.90323971266614,173.02738480054768,178.61660944359718,36862400
2020-02-21,170.62925720214844,175.32039497528808,169.34899187667475,175.0051031422468,48572600
2020-02-24,163.27249145507812,166.76934860752485,155.95393632057926,160.29157169423613,68311100
2020-02-25,160.57826232910156,167.04647809888743,160.17697106093158,166.43500677501711,68073300
2020-02-26,162.58465576171875,165.53691524521565,160.71203109551047,162.14516846559172,56206100
2020-02-27,151.12908935546875,159.58460475023864,150.93800730931096,156.03998687134066,93174900
2020-02-28,154.78834533691406,156.41257893669868,145.2245496509673,145.61627726402705,97012700
2020-03-02,165.08782958984375,165.21203946757697,155.0749826890093,157.9412568253211,71030800
2020-03-03,157.17691040039062,167.19932064021432,155.02720484930217,166.0528139286919,71677000
2020-03-04,162.94766235351562,163.09097020670873,158.23741167073655,160.9794900836803,49814400
2020-03-05,158.85845947265625,163.25340408325562,158.30431143028486,158.6482648849077,47817300
2020-03-06,154.3679962158203,155.83934403403944,149.0462729344585,155.36163162078796,72821100
2020-03-09,143.90603637695312,150.71821786212425,143.3136778403717,144.2691023593075,70419300
2020-03-10,153.74691772460938,153.8520150088613,145.77868043045396,151.10995119968203,65354400
2020-03-11,146.78187561035156,150.67044587719957,144.41241227286622,150.12586147449383,56371600
2020-03-12,132.86135864257812,146.62903229571248,132.40275886102268,138.82321411729578,93226400
2020-03-13,151.75010681152344,154.69281663620373,134.45691391450814,140.92514321386426,92727400
2020-03-16,129.38363647460938,142.6927127341317,128.98235977142238,133.759484207401,87905900
2020-03-17,140.03660583496094,140.92514381176338,128.98233501415632,133.75945853319914,81059800
2020-03-18,134.14161682128906,139.49200076424364,129.00144204905686,131.8486034620933,81593200
2020-03-19,136.34869384765625,143.45704285521455,132.80406105525464,136.4060170090566,85922700
2020-03-20,131.22760009765625,140.54299175470402,129.8040119191972,139.49201865938184,84866200
2020-03-23,129.91864013671875,134.30405037049496,126.61287900381573,130.90272636229017,78975200
2020-03-24,141.72772216796875,142.93156683832092,134.9728758964577,137.3423254995829,82516700
2020-03-25,140.3710174560547,147.45071910570556,138.00156790595994,142.27231815915817,75638200
2020-03-26,149.1513671875,149.67685374701728,141.75637393382866,141.78503551174546,64568100
2020-03-27,143.027099609375,147.98575699943868,142.54938717609144,144.98572350156294,57042300
2020-03-30,153.08767700195312,153.4411940114723,143.32323658784367,145.6449259076902,63420300
2020-03-31,150.68003845214844,157.43488361684436,149.581291281011,152.29469397697127,77927200
2020-04-01,145.3296356201172,150.7182297487501,144.097144308081,146.1799629258876,57969900
2020-04-02,148.33924865722656,148.54944327874793,143.65767298579703,145.09081018055613,49630700
2020-04-03,146.9729766845703,150.36473713146398,145.4060808307808,148.18637008055234,41243300
2020-04-06,157.90301513671875,159.07818321902553,150.5557982158252,153.17366665944496,67111700
2020-04-07,156.202392578125,162.42220225132698,155.98263439611668,162.0304746176157,62769000
2020-04-08,157.769287109375,159.24063474894433,156.2119401661067,158.28521003844824,48318200
2020-04-09,157.77883911132812,159.90943217427318,156.0495226849944,158.9444584466096,51385100
2020-04-13,158.13233947753906,158.1896772065364,155.06543430358326,157.02405788686883,41905300
2020-04-14,165.95729064941406,166.00506480681028,160.51137201464246,161.46679684806296,52874300
2020-04-15,164.2183837890625,165.83305368458946,161.69606344547302,163.56868748462608,40940800
